FPR	TPR	Threshold
0.000257	0.011542	1.015721
0.000257	0.011556	1.015708
0.000257	0.011580	1.015698
0.000257	0.011598	1.015657
0.000257	0.011601	1.015651
0.000257	0.011615	1.015647
0.000257	0.011618	1.015644
0.000257	0.011632	1.015632
0.000257	0.011646	1.015612
0.000257	0.011656	1.015600
0.000257	0.011670	1.015577
0.000259	0.011691	1.015560
0.000259	0.011701	1.015540
0.000259	0.011708	1.015522
0.000260	0.011708	1.015522
0.000260	0.011719	1.015521
0.000260	0.011732	1.015520
0.000260	0.011736	1.015471
0.000260	0.011757	1.015471
0.000263	0.011757	1.015469
0.000263	0.011760	1.015469
0.000263	0.011767	1.015407
0.000263	0.011771	1.015397
0.000263	0.011777	1.015378
0.000263	0.011781	1.015368
0.000263	0.011791	1.015365
0.000263	0.011805	1.015355
0.000263	0.011812	1.015341
0.000263	0.011815	1.015341
0.000263	0.011874	1.015333
0.000263	0.011885	1.015331
0.000263	0.011898	1.015327
0.000263	0.011902	1.015293
0.000263	0.011909	1.015276
0.000263	0.011933	1.015182
0.000265	0.011961	1.015160
0.000265	0.011968	1.015160
0.000265	0.011995	1.015144
0.000265	0.011999	1.015130
0.000265	0.012006	1.015089
0.000265	0.012009	1.015055
0.000265	0.012023	1.015015
0.000265	0.012026	1.015005
0.000265	0.012037	1.015004
0.000266	0.012044	1.015004
0.000266	0.012047	1.014980
0.000266	0.012144	1.014954
0.000266	0.012178	1.014948
0.000266	0.012196	1.014890
0.000266	0.012206	1.014874
0.000266	0.012234	1.014868
0.000266	0.012241	1.014847
0.000266	0.012248	1.014847
0.000266	0.012272	1.014779
0.000266	0.012286	1.014759
0.000266	0.012293	1.014745
0.000266	0.012303	1.014735
0.000266	0.012310	1.014720
0.000266	0.012317	1.014704
0.000267	0.012317	1.014704
0.000267	0.012334	1.014700
0.000267	0.012365	1.014680
0.000267	0.012369	1.014675
0.000267	0.012389	1.014658
0.000267	0.012393	1.014637
0.000267	0.012400	1.014619
0.000267	0.012407	1.014602
0.000267	0.012420	1.014584
0.000267	0.012448	1.014579
0.000267	0.012465	1.014499
0.000269	0.012469	1.014462
0.000269	0.012472	1.014456
0.000269	0.012483	1.014448
0.000269	0.012490	1.014440
0.000269	0.012503	1.014423
0.000269	0.012507	1.014391
0.000269	0.012514	1.014368
0.000269	0.012528	1.014355
0.000269	0.012531	1.014328
0.000269	0.012552	1.014326
0.000269	0.012559	1.014317
0.000269	0.012573	1.014301
0.000269	0.012576	1.014296
0.000269	0.012590	1.014293
0.000269	0.012611	1.014282
0.000269	0.012617	1.014277
0.000269	0.012638	1.014265
0.000269	0.012645	1.014259
0.000269	0.012666	1.014249
0.000269	0.012673	1.014232
0.000269	0.012676	1.014222
0.000269	0.012690	1.014184
0.000269	0.012704	1.014177
0.000269	0.012711	1.014092
0.000269	0.012718	1.014079
0.000269	0.012721	1.014075
0.000269	0.012735	1.014049
0.000269	0.012752	1.014043
0.000269	0.012759	1.014039
0.000269	0.012770	1.014034
0.000269	0.012776	1.014011
0.000269	0.012787	1.014004
0.000269	0.012790	1.013991
0.000269	0.012825	1.013965
0.000269	0.012846	1.013959
0.000269	0.012856	1.013923
0.000269	0.012870	1.013907
0.000269	0.012880	1.013830
0.000269	0.012887	1.013829
0.000269	0.012911	1.013808
0.000269	0.012918	1.013800
0.000269	0.012922	1.013798
0.000269	0.012932	1.013778
0.000269	0.012935	1.013775
0.000269	0.012942	1.013774
0.000269	0.012946	1.013773
0.000269	0.012960	1.013754
0.000269	0.012967	1.013749
0.000269	0.012977	1.013704
0.000269	0.013001	1.013599
0.000269	0.013056	1.013563
0.000269	0.013060	1.013561
0.000269	0.013074	1.013507
0.000270	0.013122	1.013488
0.000270	0.013126	1.013434
0.000270	0.013143	1.013409
0.000270	0.013153	1.013395
0.000272	0.013153	1.013387
0.000272	0.013171	1.013384
0.000272	0.013177	1.013378
0.000272	0.013184	1.013363
0.000272	0.013195	1.013339
0.000272	0.013209	1.013336
0.000273	0.013209	1.013318
0.000273	0.013229	1.013303
0.000273	0.013240	1.013291
0.000273	0.013257	1.013187
0.000273	0.013271	1.013137
0.000274	0.013271	1.013133
0.000274	0.013278	1.013128
0.000276	0.013281	1.013112
0.000276	0.013285	1.013109
0.000276	0.013298	1.013082
0.000276	0.013305	1.013080
0.000276	0.013309	1.013048
0.000276	0.013330	1.013044
0.000276	0.013336	1.012992
0.000276	0.013347	1.012992
0.000276	0.013357	1.012900
0.000276	0.013406	1.012888
0.000276	0.013413	1.012886
0.000276	0.013433	1.012809
0.000276	0.013451	1.012806
0.000276	0.013457	1.012801
0.000276	0.013485	1.012774
0.000276	0.013499	1.012762
0.000277	0.013513	1.012751
0.000277	0.013520	1.012747
0.000277	0.013530	1.012569
0.000277	0.013551	1.012565
0.000277	0.013568	1.012539
0.000279	0.013610	1.012534
0.000279	0.013620	1.012533
0.000279	0.013634	1.012530
0.000279	0.013637	1.012523
0.000279	0.013644	1.012516
0.000279	0.013665	1.012413
0.000279	0.013686	1.012359
0.000279	0.013689	1.012343
0.000279	0.013699	1.012323
0.000279	0.013706	1.012298
0.000279	0.013710	1.012274
0.000279	0.013724	1.012272
0.000279	0.013737	1.012242
0.000279	0.013744	1.012228
0.000280	0.013769	1.012200
0.000280	0.013779	1.012162
0.000281	0.013779	1.012161
0.000281	0.013786	1.012135
0.000281	0.013796	1.012101
0.000281	0.013814	1.012093
0.000283	0.013838	1.012088
0.000283	0.013841	1.012070
0.000283	0.013852	1.012042
0.000283	0.013865	1.012021
0.000283	0.013872	1.012009
0.000283	0.013893	1.011984
0.000283	0.013914	1.011981
0.000283	0.013931	1.011960
0.000283	0.013934	1.011952
0.000283	0.013945	1.011938
0.000283	0.013955	1.011920
0.000283	0.013962	1.011914
0.000283	0.014000	1.011912
0.000283	0.014017	1.011856
0.000284	0.014017	1.011853
0.000284	0.014024	1.011816
0.000284	0.014045	1.011793
0.000284	0.014059	1.011726
0.000284	0.014069	1.011695
0.000284	0.014090	1.011680
0.000284	0.014097	1.011672
0.000286	0.014097	1.011671
0.000286	0.014104	1.011650
0.000286	0.014173	1.011647
0.000286	0.014183	1.011620
0.000286	0.014197	1.011601
0.000286	0.014218	1.011565
0.000286	0.014225	1.011555
0.000286	0.014228	1.011524
0.000286	0.014235	1.011503
0.000286	0.014249	1.011500
0.000286	0.014266	1.011484
0.000288	0.014270	1.011470
0.000288	0.014287	1.011453
0.000288	0.014294	1.011439
0.000288	0.014311	1.011438
0.000288	0.014332	1.011400
0.000288	0.014346	1.011392
0.000288	0.014353	1.011384
0.000288	0.014363	1.011370
0.000288	0.014425	1.011338
0.000288	0.014432	1.011305
0.000290	0.014432	1.011238
0.000290	0.014436	1.011233
0.000290	0.014474	1.011224
0.000290	0.014567	1.011221
0.000290	0.014581	1.011215
0.000290	0.014584	1.011193
0.000290	0.014591	1.011170
0.000291	0.014629	1.011168
0.000291	0.014636	1.011165
0.000291	0.014647	1.011160
0.000291	0.014667	1.011154
0.000291	0.014671	1.011151
0.000291	0.014685	1.011127
0.000291	0.014692	1.011120
0.000291	0.014709	1.011113
0.000291	0.014716	1.011087
0.000291	0.014726	1.011066
0.000291	0.014733	1.011050
0.000291	0.014736	1.011035
0.000291	0.014743	1.011025
0.000291	0.014757	1.011021
0.000291	0.014781	1.011010
0.000291	0.014788	1.010993
0.000291	0.014792	1.010972
0.000291	0.014802	1.010950
0.000291	0.014813	1.010884
0.000293	0.014813	1.010861
0.000293	0.014819	1.010808
0.000293	0.014823	1.010774
0.000293	0.014837	1.010766
0.000293	0.014844	1.010754
0.000293	0.014861	1.010752
0.000294	0.014868	1.010717
0.000294	0.014871	1.010712
0.000294	0.014906	1.010704
0.000294	0.014920	1.010659
0.000294	0.014923	1.010655
0.000294	0.014937	1.010643
0.000294	0.014958	1.010642
0.000294	0.014968	1.010620
0.000294	0.014972	1.010610
0.000298	0.014972	1.010599
0.000298	0.014975	1.010591
0.000298	0.014985	1.010589
0.000298	0.015006	1.010580
0.000298	0.015016	1.010556
0.000298	0.015023	1.010554
0.000298	0.015037	1.010550
0.000298	0.015041	1.010549
0.000298	0.015058	1.010546
0.000298	0.015065	1.010529
0.000298	0.015075	1.010483
0.000298	0.015082	1.010478
0.000298	0.015099	1.010474
0.000298	0.015113	1.010444
0.000298	0.015131	1.010440
0.000298	0.015141	1.010369
0.000298	0.015176	1.010359
0.000300	0.015210	1.010341
0.000300	0.015217	1.010332
0.000300	0.015224	1.010325
0.000300	0.015227	1.010318
0.000300	0.015241	1.010309
0.000300	0.015279	1.010303
0.000300	0.015283	1.010302
0.000300	0.015303	1.010266
0.000300	0.015321	1.010230
0.000300	0.015341	1.010205
0.000300	0.015348	1.010193
0.000301	0.015366	1.010183
0.000301	0.015379	1.010133
0.000301	0.015390	1.010133
0.000301	0.015397	1.010111
0.000301	0.015404	1.010099
0.000301	0.015407	1.010079
0.000301	0.015417	1.010073
0.000301	0.015424	1.010056
0.000301	0.015438	1.010022
0.000301	0.015452	1.010008
0.000303	0.015473	1.009998
0.000303	0.015483	1.009987
0.000303	0.015497	1.009944
0.000303	0.015504	1.009930
0.000303	0.015525	1.009910
0.000303	0.015528	1.009909
0.000303	0.015535	1.009908
0.000303	0.015538	1.009898
0.000303	0.015549	1.009833
0.000303	0.015556	1.009823
0.000303	0.015566	1.009810
0.000303	0.015573	1.009808
0.000303	0.015580	1.009790
0.000303	0.015608	1.009788
0.000304	0.015608	1.009787
0.000304	0.015611	1.009751
0.000304	0.015639	1.009727
0.000304	0.015646	1.009709
0.000305	0.015646	1.009706
0.000305	0.015649	1.009695
0.000305	0.015656	1.009687
0.000305	0.015670	1.009685
0.000307	0.015670	1.009682
0.000307	0.015684	1.009676
0.000307	0.015691	1.009670
0.000307	0.015704	1.009660
0.000307	0.015711	1.009647
0.000307	0.015756	1.009643
0.000307	0.015760	1.009633
0.000307	0.015767	1.009626
0.000307	0.015784	1.009554
0.000307	0.015815	1.009547
0.000307	0.015818	1.009543
0.000307	0.015832	1.009536
0.000307	0.015836	1.009525
0.000307	0.015843	1.009511
0.000308	0.015843	1.009474
0.000308	0.015846	1.009471
0.000308	0.015853	1.009470
0.000308	0.015856	1.009466
0.000308	0.015863	1.009464
0.000308	0.015870	1.009445
0.000310	0.015877	1.009409
0.000310	0.015884	1.009408
0.000310	0.015895	1.009375
0.000310	0.015901	1.009349
0.000310	0.015908	1.009316
0.000311	0.015908	1.009306
0.000311	0.015929	1.009293
0.000311	0.015936	1.009268
0.000311	0.015950	1.009266
0.000311	0.015957	1.009233
0.000311	0.015964	1.009220
0.000311	0.015967	1.009205
0.000311	0.016012	1.009201
0.000311	0.016016	1.009185
0.000312	0.016029	1.009162
0.000312	0.016040	1.009156
0.000312	0.016043	1.009153
0.000315	0.016054	1.009123
0.000315	0.016057	1.009122
0.000315	0.016064	1.009102
0.000317	0.016064	1.009102
0.000317	0.016067	1.009086
0.000317	0.016074	1.009085
0.000317	0.016085	1.009067
0.000317	0.016092	1.009029
0.000317	0.016095	1.009017
0.000317	0.016105	1.009011
0.000317	0.016130	1.008986
0.000318	0.016130	1.008960
0.000318	0.016137	1.008940
0.000318	0.016154	1.008938
0.000318	0.016161	1.008867
0.000318	0.016175	1.008843
0.000318	0.016185	1.008834
0.000318	0.016199	1.008833
0.000318	0.016206	1.008817
0.000318	0.016209	1.008808
0.000319	0.016209	1.008797
0.000319	0.016213	1.008770
0.000319	0.016240	1.008752
0.000319	0.016244	1.008747
0.000319	0.016264	1.008691
0.000319	0.016278	1.008667
0.000319	0.016282	1.008667
0.000321	0.016285	1.008652
0.000321	0.016292	1.008652
0.000321	0.016302	1.008643
0.000321	0.016306	1.008632
0.000322	0.016306	1.008629
0.000322	0.016320	1.008605
0.000322	0.016330	1.008548
0.000322	0.016340	1.008541
0.000322	0.016347	1.008515
0.000322	0.016351	1.008504
0.000322	0.016368	1.008490
0.000322	0.016423	1.008485
0.000322	0.016427	1.008477
0.000322	0.016434	1.008445
0.000322	0.016441	1.008433
0.000322	0.016451	1.008417
0.000322	0.016458	1.008397
0.000322	0.016475	1.008346
0.000322	0.016489	1.008338
0.000322	0.016499	1.008332
0.000322	0.016503	1.008322
0.000322	0.016513	1.008312
0.000322	0.016534	1.008307
0.000338	0.016541	1.008306
0.000339	0.016544	1.008292
0.000339	0.016548	1.008284
0.000341	0.016548	1.008282
0.000341	0.016558	1.008186
0.000341	0.016572	1.008182
0.000341	0.016579	1.008179
0.000341	0.016582	1.008161
0.000341	0.016596	1.008156
0.000341	0.016603	1.008123
0.000341	0.016624	1.008105
0.000341	0.016631	1.008103
0.000342	0.016638	1.008096
0.000342	0.016652	1.008093
0.000342	0.016655	1.008064
0.000342	0.016662	1.008033
0.000342	0.016679	1.008022
0.000342	0.016683	1.008001
0.000342	0.016700	1.007995
0.000343	0.016700	1.007960
0.000343	0.016721	1.007936
0.000343	0.016724	1.007923
0.000343	0.016731	1.007918
0.000343	0.016735	1.007911
0.000345	0.016735	1.007904
0.000345	0.016738	1.007904
0.000345	0.016745	1.007890
0.000345	0.016755	1.007885
0.000345	0.016769	1.007876
0.000345	0.016776	1.007862
0.000345	0.016786	1.007848
0.000348	0.016790	1.007846
0.000348	0.016804	1.007811
0.000348	0.016811	1.007807
0.000348	0.016824	1.007807
0.000348	0.016828	1.007804
0.000348	0.016859	1.007801
0.000348	0.016866	1.007790
0.000348	0.016873	1.007768
0.000348	0.016894	1.007759
0.000348	0.016897	1.007756
0.000349	0.016900	1.007735
0.000349	0.016907	1.007724
0.000349	0.016911	1.007723
0.000349	0.016918	1.007719
0.000350	0.016921	1.007690
0.000350	0.016925	1.007665
0.000352	0.016925	1.007658
0.000352	0.016932	1.007629
0.000352	0.016935	1.007609
0.000352	0.016956	1.007602
0.000352	0.016963	1.007596
0.000352	0.016977	1.007582
0.000352	0.016983	1.007581
0.000352	0.017008	1.007569
0.000352	0.017011	1.007561
0.000352	0.017021	1.007555
0.000352	0.017028	1.007525
0.000353	0.017032	1.007517
0.000353	0.017035	1.007517
0.000353	0.017059	1.007494
0.000353	0.017087	1.007460
0.000353	0.017094	1.007440
0.000353	0.017098	1.007429
0.000353	0.017111	1.007428
0.000353	0.017118	1.007419
0.000353	0.017125	1.007387
0.000355	0.017132	1.007367
0.000355	0.017139	1.007335
0.000355	0.017156	1.007335
0.000355	0.017160	1.007335
0.000356	0.017218	1.007334
0.000356	0.017232	1.007323
0.000356	0.017239	1.007317
0.000356	0.017243	1.007314
0.000357	0.017257	1.007288
0.000357	0.017267	1.007239
0.000357	0.017288	1.007222
0.000357	0.017291	1.007220
0.000357	0.017312	1.007214
0.000357	0.017315	1.007213
0.000357	0.017322	1.007183
0.000357	0.017326	1.007178
0.000357	0.017333	1.007173
0.000357	0.017339	1.007158
0.000357	0.017353	1.007147
0.000357	0.017360	1.007131
0.000359	0.017371	1.007125
0.000359	0.017374	1.007113
0.000359	0.017395	1.007096
0.000359	0.017398	1.007053
0.000359	0.017412	1.007019
0.000359	0.017422	1.007017
0.000359	0.017450	1.007001
0.000359	0.017457	1.006996
0.000359	0.017471	1.006987
0.000359	0.017509	1.006960
0.000359	0.017519	1.006955
0.000359	0.017526	1.006946
0.000360	0.017526	1.006942
0.000360	0.017537	1.006936
0.000362	0.017547	1.006929
0.000362	0.017554	1.006927
0.000362	0.017571	1.006924
0.000362	0.017578	1.006898
0.000362	0.017588	1.006891
0.000362	0.017609	1.006872
0.000362	0.017616	1.006870
0.000362	0.017619	1.006851
0.000362	0.017630	1.006847
0.000362	0.017637	1.006835
0.000362	0.017664	1.006826
0.000362	0.017675	1.006737
0.000362	0.017689	1.006732
0.000362	0.017692	1.006724
0.000362	0.017734	1.006706
0.000362	0.017737	1.006703
0.000362	0.017747	1.006697
0.000362	0.017751	1.006647
0.000362	0.017761	1.006640
0.000362	0.017765	1.006634
0.000362	0.017775	1.006631
0.000362	0.017778	1.006621
0.000362	0.017785	1.006604
0.000362	0.017792	1.006582
0.000364	0.017792	1.006574
0.000364	0.017810	1.006564
0.000364	0.017820	1.006546
0.000364	0.017834	1.006532
0.000364	0.017837	1.006499
0.000364	0.017844	1.006485
0.000364	0.017848	1.006484
0.000364	0.017861	1.006461
0.000364	0.017882	1.006371
0.000364	0.017896	1.006348
0.000364	0.017906	1.006335
0.000364	0.017913	1.006330
0.000364	0.017941	1.006327
0.000364	0.017944	1.006304
0.000364	0.017955	1.006298
0.000364	0.017976	1.006289
0.000364	0.017979	1.006272
0.000364	0.017986	1.006262
0.000364	0.017996	1.006242
0.000364	0.018020	1.006232
0.000364	0.018024	1.006219
0.000364	0.018038	1.006209
0.000364	0.018045	1.006166
0.000364	0.018069	1.006157
0.000364	0.018072	1.006155
0.000364	0.018083	1.006125
0.000364	0.018086	1.006119
0.000364	0.018117	1.006114
0.000364	0.018121	1.006098
0.000364	0.018131	1.006066
0.000364	0.018138	1.006064
0.000364	0.018166	1.006064
0.000364	0.018183	1.006055
0.000364	0.018197	1.006008
0.000364	0.018204	1.006008
0.000364	0.018211	1.005970
0.000364	0.018218	1.005963
0.000364	0.018221	1.005960
0.000364	0.018228	1.005957
0.000364	0.018245	1.005956
0.000364	0.018256	1.005916
0.000364	0.018266	1.005883
0.000364	0.018276	1.005865
0.000364	0.018290	1.005858
0.000364	0.018294	1.005842
0.000364	0.018318	1.005839
0.000364	0.018321	1.005839
0.000364	0.018332	1.005831
0.000364	0.018335	1.005830
0.000364	0.018345	1.005814
0.000364	0.018359	1.005810
0.000364	0.018373	1.005784
0.000364	0.018380	1.005777
0.000366	0.018383	1.005765
0.000367	0.018383	1.005759
0.000367	0.018421	1.005736
0.000367	0.018425	1.005729
0.000367	0.018442	1.005725
0.000367	0.018446	1.005709
0.000367	0.018463	1.005706
0.000367	0.018470	1.005696
0.000367	0.018491	1.005664
0.000369	0.018494	1.005655
0.000369	0.018522	1.005653
0.000369	0.018529	1.005652
0.000369	0.018560	1.005648
0.000369	0.018567	1.005642
0.000369	0.018574	1.005624
0.000369	0.018580	1.005614
0.000370	0.018584	1.005610
0.000370	0.018587	1.005605
0.000370	0.018608	1.005586
0.000370	0.018612	1.005563
0.000370	0.018619	1.005520
0.000370	0.018622	1.005507
0.000370	0.018636	1.005483
0.000370	0.018667	1.005477
0.000370	0.018670	1.005464
0.000370	0.018677	1.005462
0.000370	0.018701	1.005448
0.000370	0.018712	1.005412
0.000370	0.018719	1.005374
0.000370	0.018726	1.005344
0.000370	0.018733	1.005339
0.000370	0.018750	1.005317
0.000371	0.018757	1.005304
0.000371	0.018764	1.005250
0.000371	0.018774	1.005238
0.000374	0.018795	1.005236
0.000374	0.018805	1.005232
0.000374	0.018819	1.005229
0.000374	0.018826	1.005197
0.000374	0.018847	1.005179
0.000374	0.018857	1.005176
0.000374	0.018874	1.005169
0.000374	0.018885	1.005137
0.000391	0.018895	1.005117
0.000391	0.018909	1.005111
0.000391	0.018912	1.005078
0.000391	0.018937	1.005063
0.000391	0.018947	1.005062
0.000393	0.018950	1.005061
0.000393	0.018954	1.005060
0.000394	0.018971	1.005048
0.000394	0.019023	1.005033
0.000395	0.019023	1.005003
0.000395	0.019026	1.005000
0.000395	0.019037	1.004993
0.000395	0.019040	1.004991
0.000395	0.019054	1.004969
0.000395	0.019058	1.004963
0.000395	0.019071	1.004926
0.000395	0.019092	1.004922
0.000395	0.019106	1.004909
0.000395	0.019109	1.004898
0.000395	0.019120	1.004898
0.000395	0.019130	1.004849
0.000395	0.019137	1.004845
0.000395	0.019144	1.004827
0.000395	0.019185	1.004820
0.000395	0.019192	1.004800
0.000395	0.019199	1.004789
0.000395	0.019210	1.004764
0.000395	0.019217	1.004757
0.000395	0.019227	1.004738
0.000397	0.019244	1.004730
0.000397	0.019258	1.004687
0.000398	0.019265	1.004673
0.000398	0.019275	1.004648
0.000398	0.019282	1.004644
0.000398	0.019289	1.004635
0.000398	0.019306	1.004629
0.000398	0.019320	1.004606
0.000398	0.019396	1.004603
0.000398	0.019407	1.004596
0.000398	0.019452	1.004588
0.000398	0.019459	1.004566
0.000398	0.019469	1.004544
0.000398	0.019476	1.004506
0.000398	0.019483	1.004496
0.000398	0.019493	1.004481
0.000398	0.019500	1.004476
0.000398	0.019514	1.004474
0.000398	0.019524	1.004457
0.000398	0.019528	1.004450
0.000400	0.019545	1.004437
0.000400	0.019548	1.004431
0.000400	0.019593	1.004428
0.000400	0.019604	1.004427
0.000401	0.019645	1.004427
0.000401	0.019662	1.004425
0.000401	0.019666	1.004422
0.000401	0.019673	1.004421
0.000401	0.019676	1.004419
0.000401	0.019694	1.004396
0.000401	0.019700	1.004390
0.000401	0.019735	1.004385
0.000401	0.019739	1.004379
0.000401	0.019745	1.004353
0.000401	0.019749	1.004337
0.000401	0.019763	1.004330
0.000401	0.019773	1.004319
0.000401	0.019780	1.004315
0.000401	0.019790	1.004314
0.000401	0.019797	1.004310
0.000401	0.019811	1.004310
0.000401	0.019821	1.004292
0.000401	0.019846	1.004284
0.000401	0.019860	1.004237
0.000401	0.019866	1.004236
0.000401	0.019880	1.004229
0.000401	0.019884	1.004228
0.000401	0.019898	1.004209
0.000401	0.019901	1.004200
0.000401	0.019922	1.004190
0.000401	0.019949	1.004151
0.000401	0.019977	1.004146
0.000401	0.019981	1.004135
0.000402	0.019998	1.004118
0.000402	0.020001	1.004118
0.000402	0.020019	1.004114
0.000402	0.020032	1.004096
0.000402	0.020046	1.004067
0.000402	0.020060	1.004045
0.000404	0.020063	1.004042
0.000404	0.020074	1.003992
0.000404	0.020088	1.003962
0.000404	0.020095	1.003951
0.000404	0.020105	1.003948
0.000404	0.020108	1.003902
0.000404	0.020119	1.003882
0.000404	0.020122	1.003876
0.000404	0.020129	1.003858
0.000404	0.020133	1.003848
0.000404	0.020164	1.003829
0.000404	0.020171	1.003821
0.000404	0.020178	1.003814
0.000404	0.020184	1.003812
0.000404	0.020191	1.003783
0.000404	0.020202	1.003781
